"promotion_id","promotion_name","promotion_type","start_datetime","end_datetime","asin","views","units","sales"
aa4d5e58,Luxe Weavers 7501 Modern Abstract Area Rug,BEST_DEAL,2022-08-22 07:00:00.000 +0000,2022-08-29 06:45:00.000 +0000,B08ND3G3L8,154,0,0.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B0B1SH63LY,1411,0,0.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B09VCSSQY1,4904,0,0.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B0921WG95M,119,1,102.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B088B9NHR7,508,2,240.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B09222NS9C,467,0,0.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B08KSL5V96,138,0,0.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B08142FTK2,1146,0,0.0
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B09VYJ167F,0,0,0.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B08143BFC2,3510,34,2176.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B088BLM6J9,297,3,288.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B0875PGPRD,1032,21,840.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B08KSL8PC8,195,0,0.0
ca91f9c9,Luxe Weavers Lagos Collection 9086 Dark Grey 8x10 Modern Abstract Area Rug,BEST_DEAL,2022-09-19 07:00:00.000 +0000,2022-09-26 06:45:00.000 +0000,B08KSL23J5,332,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01IRCAT8A,2714,0,0.0
cf7fc27d,"Luxe Weavers Abstract Area Rug â Modern Design, Medium Pile",BEST_DEAL,2022-08-08 07:00:00.000 +0000,2022-08-15 06:45:00.000 +0000,B07XJHN67T,281,0,0.0
"55a631a9","Luxe Weavers Abstract Area Rug â Modern Design, Medium Pile",LIGHTNING_DEAL,2023-03-13 17:05:00.000 +0000,2023-03-14 05:05:00.000 +0000,B081LMWCQZ,90,1,136.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B0B1SFJZQW,193,0,0.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B0B1SFMRLS,579,1,17.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B0B1S3MV1K,1260,1,144.5
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B09Y6853X6,1087,2,34.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B09Y687VY2,1487,26,884.0
"8357f7c1",Luxe Weavers Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2022-08-29 07:00:00.000 +0000,2022-09-05 06:45:00.000 +0000,B0B1S7NN9G,531,0,0.0
da8f18fc,Luxe Weavers Euston Abstract Area Rug,BEST_DEAL,2022-08-08 07:00:00.000 +0000,2022-08-15 06:45:00.000 +0000,B08143M8QW,4223,2,240.0
aa4d5e58,Luxe Weavers 7501 Modern Abstract Area Rug,BEST_DEAL,2022-08-22 07:00:00.000 +0000,2022-08-29 06:45:00.000 +0000,B081YTKLYN,269,2,128.0
aa4d5e58,Luxe Weavers 7501 Modern Abstract Area Rug,BEST_DEAL,2022-08-22 07:00:00.000 +0000,2022-08-29 06:45:00.000 +0000,B08B3PZDTS,394,0,0.0
da8f18fc,Luxe Weavers Euston Abstract Area Rug,BEST_DEAL,2022-08-08 07:00:00.000 +0000,2022-08-15 06:45:00.000 +0000,B0B5HQS8DV,1095,5,199.95
"6dbc721a","Luxe Weavers Rug â Art Deco Living Room Carpet with Marble Swirl â Persian Area Rugs for Modern Home DÃ©cor, Soft Luxury Rug, Stain-Resistant, Medium Pile, Jute Backing",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B0921FSF2F,61,0,0.0
"5f49bc94","Luxe Weavers 9242 Victoria Modern Yellow Floral Area Rug 5x7, Medium Pile, Stain-Resistant Rug",LIGHTNING_DEAL,2022-07-14 15:35:00.000 +0000,2022-07-15 03:35:00.000 +0000,B08D2C246H,51,0,0.0
"6ce202fb","Persian Area Rugs Luxe Weavers Geometric Squares Turquoise 8x10 Modern Abstract Area Rug, Colorblock Premium Carpet Non Shedding,1007",LIGHTNING_DEAL,2022-07-14 07:50:00.000 +0000,2022-07-14 19:50:00.000 +0000,B00LCJB7W8,26,0,0.0
"6ce202fb","Persian Area Rugs Luxe Weavers Geometric Squares Turquoise 8x10 Modern Abstract Area Rug, Colorblock Premium Carpet Non Shedding,1007",LIGHTNING_DEAL,2022-07-14 07:50:00.000 +0000,2022-07-14 19:50:00.000 +0000,B00LCJB2QY,0,0,0.0
da8f18fc,Luxe Weavers Euston Abstract Area Rug,BEST_DEAL,2022-08-08 07:00:00.000 +0000,2022-08-15 06:45:00.000 +0000,B087NWPCZ9,1669,40,640.0
da8f18fc,Luxe Weavers Euston Abstract Area Rug,BEST_DEAL,2022-08-08 07:00:00.000 +0000,2022-08-15 06:45:00.000 +0000,B08KS8Q51D,1022,0,0.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SCTJJB,459,1,48.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09VCSHWBD,9803,162,11664.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SCRNV2,1032,6,144.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09VCSSQY1,17671,124,16864.0
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B073Z3XKDJ,141,1,68.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1S5XCDM,289,6,231.06
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B01N9X96B9,219,0,0.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1S4VK58,1772,22,1584.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SK66VH,354,0,0.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09Y687VY2,1647,32,1280.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1S7NN9G,656,8,832.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1RXQ1LD,646,12,2916.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SFDGY7,1527,16,1152.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1S3MV1K,3257,17,2312.0
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B09VCVCDC9,121,2,208.0
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B09VYGC6RL,217,0,0.0
c79ca536,"Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2023-05-06 13:00:00.000 +0000,2023-05-07 01:00:00.000 +0000,B072S217WP,104,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08MQS7P93,119,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08LQXSM9C,63,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08SRDDQQ7,0,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08KSKKQK3,0,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08LQYZ411,155,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08MQT7PH9,327,4,256.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08LRK4PTL,0,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08LQXTNYF,91,0,0.0
"0ea4ab77",Luxe Weavers Euston Collection 7679 Grey 2x3 Modern Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 14:50:00.000 +0000,2022-07-18 02:50:00.000 +0000,B08LQVKZZQ,108,1,40.0
"5f49bc94","Luxe Weavers 9242 Victoria Modern Yellow Floral Area Rug 5x7, Medium Pile, Stain-Resistant Rug",LIGHTNING_DEAL,2022-07-14 15:35:00.000 +0000,2022-07-15 03:35:00.000 +0000,B08D26ZFW8,44,0,0.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SD12R6,4515,54,7344.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09Y69QQJP,1282,24,1152.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09Y6853X6,738,31,837.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B0B1SH63LY,770,5,1210.8
feeb1298,Luxe Weavers Rug â Howell Collection â Modern Splatter Blue 8 x 10 Abstract Area Rug,LIGHTNING_DEAL,2022-07-17 15:40:00.000 +0000,2022-07-18 03:40:00.000 +0000,B08GHBNYC9,24,0,0.0
"3d27a2df",LUXE WEAVERS Marble Collection Area Rug Modern Abstract Swirl Design Non-Shedding Carpet,BEST_DEAL,2023-07-03 07:00:00.000 +0000,2023-07-10 06:45:00.000 +0000,B09VCT6WGM,2864,53,5512.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B088T5PJMY,63,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VCVCDC9,463,7,773.5
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B087NWLTQV,75,4,109.11
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B088T74BB7,122,2,128.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B08KSB6DCK,0,0,0.0
"0ff34be8","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",LIGHTNING_DEAL,2022-10-10 14:30:00.000 +0000,2022-10-11 02:30:00.000 +0000,B01IRCAUXO,782,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYDC328,714,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYF3GD5,490,5,382.5
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921PQHZ5,28,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B09214976B,150,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921VJTWF,62,2,144.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B08143GCL2,905,13,681.31
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B08KS9383K,0,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B081437ZDY,1052,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921CDC3V,67,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B088STX456,0,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B07814DGNW,1145,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B088T16DRF,209,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01N9X96B9,4475,79,2686.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01IRCAQ8S,883,6,408.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01N5VB5LB,1176,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B079Y7THXM,1048,9,765.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYJ8CYJ,1325,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYH137F,1860,16,680.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B079Y4K7MJ,3156,133,2948.61
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYGFKQ7,656,12,357.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01MYE7H9G,2249,41,4182.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYHPH43,418,9,994.5
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01IRCAO12,2389,76,1292.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYJ167F,839,6,1377.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01M5I1OR5,781,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B087NXDVY8,217,3,48.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921PRH36,136,1,40.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921R8VG3,0,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921TP88K,0,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B0921LT5VX,148,0,0.0
"67233f71","Luxe Weavers Rugs â Euston Modern Area Rugs with Abstract Patterns 7681 â Medium Pile Area Rug, Dark Blue, Light Blue / 5 x 7",LIGHTNING_DEAL,2022-07-17 15:25:00.000 +0000,2022-07-18 03:25:00.000 +0000,B08KS8Q51D,358,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09WX7Q85Z,802,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B0743NHL53,1817,10,680.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYGCQKW,68,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B0727RMBS3,929,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01M4PXW7U,0,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B09VYHX875,950,12,1734.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B073Z6LJX1,793,1,127.5
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B071HBKFFD,576,4,510.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01N9XBV7X,905,0,0.0
"86f98c36","Persian Area Rugs Distressed Area Rug, Modern, Stain Resistant Carpet, Indoor Oriental Rug",BEST_DEAL,2022-08-01 07:00:00.000 +0000,2022-08-08 06:45:00.000 +0000,B01MSDEGM7,1391,0,0.0
